,Date,City,Transport mode,Count,Nitrogen Dioxide_ugm-3_LDN,CountryName,ConfirmedCases,ConfirmedDeaths,StringencyIndex
271,2020-05-01,London,Motorbikes,634,29.295833333333345,United Kingdom,172592.0,26683.0,75.93
272,2020-05-01,London,Buses,13621,29.295833333333345,United Kingdom,172592.0,26683.0,75.93
273,2020-05-01,London,Trucks,11562,29.295833333333345,United Kingdom,172592.0,26683.0,75.93
274,2020-05-01,London,Vans,26083,29.295833333333345,United Kingdom,172592.0,26683.0,75.93
275,2020-05-01,London,Pedestrians & cyclists,27899,29.295833333333345,United Kingdom,172592.0,26683.0,75.93
276,2020-05-02,London,Cars,176454,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
277,2020-05-02,London,Motorbikes,725,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
278,2020-05-02,London,Buses,13166,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
279,2020-05-02,London,Trucks,11556,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
280,2020-05-02,London,Vans,25682,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
281,2020-05-02,London,Pedestrians & cyclists,33178,63.354166666666686,United Kingdom,177558.0,27381.0,75.93
282,2020-05-03,London,Cars,169590,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
283,2020-05-03,London,Motorbikes,803,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
284,2020-05-03,London,Buses,14767,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
285,2020-05-03,London,Trucks,11739,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
286,2020-05-03,London,Vans,27412,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
287,2020-05-03,London,Pedestrians & cyclists,36284,29.629787234042553,United Kingdom,182295.0,27965.0,75.93
288,2020-05-04,London,Cars,184855,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
289,2020-05-04,London,Motorbikes,688,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
290,2020-05-04,London,Buses,13227,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
291,2020-05-04,London,Trucks,11804,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
292,2020-05-04,London,Vans,27218,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
293,2020-05-04,London,Pedestrians & cyclists,32413,16.535416666666666,United Kingdom,185524.0,28218.0,75.93
294,2020-05-05,London,Cars,181918,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
295,2020-05-05,London,Motorbikes,619,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
296,2020-05-05,London,Buses,12960,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
297,2020-05-05,London,Trucks,11890,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
298,2020-05-05,London,Vans,27238,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
299,2020-05-05,London,Pedestrians & cyclists,27767,15.062000000000001,United Kingdom,188506.0,28490.0,75.93
300,2020-05-06,London,Cars,173350,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
301,2020-05-06,London,Motorbikes,578,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
302,2020-05-06,London,Buses,12311,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
303,2020-05-06,London,Trucks,11499,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
304,2020-05-06,London,Vans,25052,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
305,2020-05-06,London,Pedestrians & cyclists,26523,17.20212765957447,United Kingdom,191895.0,29216.0,75.93
306,2020-05-07,London,Cars,187516,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
307,2020-05-07,London,Motorbikes,684,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
308,2020-05-07,London,Buses,12873,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
309,2020-05-07,London,Trucks,12018,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
310,2020-05-07,London,Vans,27097,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
311,2020-05-07,London,Pedestrians & cyclists,31607,5.808163265306124,United Kingdom,195577.0,29863.0,75.93
312,2020-05-08,London,Cars,156322,16.35,United Kingdom,199404.0,30321.0,75.93
313,2020-05-08,London,Motorbikes,734,16.35,United Kingdom,199404.0,30321.0,75.93
314,2020-05-08,London,Buses,11638,16.35,United Kingdom,199404.0,30321.0,75.93
315,2020-05-08,London,Trucks,7378,16.35,United Kingdom,199404.0,30321.0,75.93
316,2020-05-08,London,Vans,14839,16.35,United Kingdom,199404.0,30321.0,75.93
317,2020-05-08,London,Pedestrians & cyclists,30777,16.35,United Kingdom,199404.0,30321.0,75.93
318,2020-05-13,London,Cars,205638,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
319,2020-05-13,London,Motorbikes,755,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
320,2020-05-13,London,Buses,13887,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
321,2020-05-13,London,Trucks,13054,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
322,2020-05-13,London,Vans,31607,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
323,2020-05-13,London,Pedestrians & cyclists,35303,15.424000000000008,United Kingdom,214306.0,32193.0,69.44
324,2020-05-14,London,Cars,196384,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
325,2020-05-14,London,Motorbikes,653,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
326,2020-05-14,London,Buses,13076,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
327,2020-05-14,London,Trucks,12531,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
328,2020-05-14,London,Vans,29167,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
329,2020-05-14,London,Pedestrians & cyclists,31712,17.814000000000004,United Kingdom,217708.0,32640.0,69.44
330,2020-05-15,London,Cars,203000,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
331,2020-05-15,London,Motorbikes,723,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
332,2020-05-15,London,Buses,12770,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
333,2020-05-15,London,Trucks,12516,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
334,2020-05-15,London,Vans,28466,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
335,2020-05-15,London,Pedestrians & cyclists,30655,28.791999999999994,United Kingdom,221015.0,32992.0,69.44
336,2020-05-16,London,Cars,208026,24.146,United Kingdom,223643.0,33342.0,69.44
337,2020-05-16,London,Motorbikes,887,24.146,United Kingdom,223643.0,33342.0,69.44
338,2020-05-16,London,Buses,14033,24.146,United Kingdom,223643.0,33342.0,69.44
339,2020-05-16,London,Trucks,12788,24.146,United Kingdom,223643.0,33342.0,69.44
340,2020-05-16,London,Vans,31020,24.146,United Kingdom,223643.0,33342.0,69.44
341,2020-05-16,London,Pedestrians & cyclists,39066,24.146,United Kingdom,223643.0,33342.0,69.44
342,2020-05-17,London,Cars,209074,18.834,United Kingdom,226169.0,33753.0,69.44
343,2020-05-17,London,Motorbikes,796,18.834,United Kingdom,226169.0,33753.0,69.44
344,2020-05-17,London,Buses,13936,18.834,United Kingdom,226169.0,33753.0,69.44
345,2020-05-17,London,Trucks,13011,18.834,United Kingdom,226169.0,33753.0,69.44
346,2020-05-17,London,Vans,30868,18.834,United Kingdom,226169.0,33753.0,69.44
347,2020-05-17,London,Pedestrians & cyclists,38579,18.834,United Kingdom,226169.0,33753.0,69.44
348,2020-05-18,London,Cars,205523,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
349,2020-05-18,London,Motorbikes,721,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
350,2020-05-18,London,Buses,13019,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
351,2020-05-18,London,Trucks,12686,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
352,2020-05-18,London,Vans,30168,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
353,2020-05-18,London,Pedestrians & cyclists,31255,18.134000000000004,United Kingdom,228248.0,33820.0,69.44
354,2020-05-19,London,Cars,206973,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
355,2020-05-19,London,Motorbikes,704,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
356,2020-05-19,London,Buses,12863,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
357,2020-05-19,London,Trucks,12942,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
358,2020-05-19,London,Vans,30754,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
359,2020-05-19,London,Pedestrians & cyclists,29133,22.123404255319144,United Kingdom,230086.0,33966.0,69.44
360,2020-05-20,London,Cars,205703,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
361,2020-05-20,London,Motorbikes,657,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
362,2020-05-20,London,Buses,12402,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
363,2020-05-20,London,Trucks,12656,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
364,2020-05-20,London,Vans,29109,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
365,2020-05-20,London,Pedestrians & cyclists,27323,27.556250000000006,United Kingdom,232675.0,34466.0,69.44
366,2020-05-21,London,Cars,214217,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
367,2020-05-21,London,Motorbikes,766,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
368,2020-05-21,London,Buses,13250,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
369,2020-05-21,London,Trucks,13309,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
370,2020-05-21,London,Vans,31101,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
371,2020-05-21,London,Pedestrians & cyclists,30852,29.500000000000004,United Kingdom,235727.0,34794.0,69.44
372,2020-05-22,London,Cars,228812,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
373,2020-05-22,London,Motorbikes,775,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
374,2020-05-22,London,Buses,14125,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
375,2020-05-22,London,Trucks,13808,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
376,2020-05-22,London,Vans,32689,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
377,2020-05-22,London,Pedestrians & cyclists,33215,13.434693877551021,United Kingdom,238445.0,35067.0,69.44
378,2020-05-23,London,Cars,225709,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
379,2020-05-23,London,Motorbikes,724,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
380,2020-05-23,London,Buses,14117,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
381,2020-05-23,London,Trucks,13793,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
382,2020-05-23,London,Vans,32349,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
383,2020-05-23,London,Pedestrians & cyclists,31214,7.985416666666668,United Kingdom,241019.0,35358.0,69.44
384,2020-05-24,London,Cars,236383,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
385,2020-05-24,London,Motorbikes,748,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
386,2020-05-24,London,Buses,15277,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
387,2020-05-24,London,Trucks,13597,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
388,2020-05-24,London,Vans,31807,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
389,2020-05-24,London,Pedestrians & cyclists,37634,14.535416666666665,United Kingdom,243081.0,35578.0,69.44
390,2020-05-25,London,Cars,209388,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
391,2020-05-25,London,Motorbikes,677,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
392,2020-05-25,London,Buses,11379,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
393,2020-05-25,London,Trucks,7243,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
394,2020-05-25,London,Vans,15993,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
395,2020-05-25,London,Pedestrians & cyclists,31525,21.022448979591836,United Kingdom,244608.0,35957.0,69.44
396,2020-05-26,London,Cars,232532,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
397,2020-05-26,London,Motorbikes,798,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
398,2020-05-26,London,Buses,14219,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
399,2020-05-26,London,Trucks,14188,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
400,2020-05-26,London,Vans,34312,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
401,2020-05-26,London,Pedestrians & cyclists,33619,27.920408163265314,United Kingdom,245972.0,36061.0,69.44
402,2020-05-27,London,Cars,234396,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
403,2020-05-27,London,Motorbikes,875,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
404,2020-05-27,London,Buses,14551,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
405,2020-05-27,London,Trucks,14203,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
406,2020-05-27,London,Vans,34487,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
407,2020-05-27,London,Pedestrians & cyclists,36408,30.414285714285715,United Kingdom,247596.0,36192.0,69.44
408,2020-05-28,London,Cars,226615,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
409,2020-05-28,London,Motorbikes,687,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
410,2020-05-28,London,Buses,13393,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
411,2020-05-28,London,Trucks,14388,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
412,2020-05-28,London,Vans,32986,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
413,2020-05-28,London,Pedestrians & cyclists,30132,17.581632653061224,United Kingdom,249268.0,36614.0,69.44
414,2020-05-29,London,Cars,219048,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
415,2020-05-29,London,Motorbikes,607,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
416,2020-05-29,London,Buses,13162,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
417,2020-05-29,London,Trucks,14000,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
418,2020-05-29,London,Vans,31266,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
419,2020-05-29,London,Pedestrians & cyclists,26843,22.414285714285715,United Kingdom,251103.0,36957.0,69.44
420,2020-05-30,London,Cars,225217,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
421,2020-05-30,London,Motorbikes,630,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
422,2020-05-30,London,Buses,13228,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
423,2020-05-30,London,Trucks,14412,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
424,2020-05-30,London,Vans,31849,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
425,2020-05-30,London,Pedestrians & cyclists,29109,18.169387755102044,United Kingdom,252863.0,37231.0,69.44
426,2020-05-31,London,Cars,223629,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
427,2020-05-31,London,Motorbikes,653,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
428,2020-05-31,London,Buses,13481,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
429,2020-05-31,London,Trucks,14477,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
430,2020-05-31,London,Vans,31907,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
431,2020-05-31,London,Pedestrians & cyclists,29034,13.881632653061223,United Kingdom,254390.0,37385.0,69.44
432,2020-06-01,London,Cars,232877,30.34375,United Kingdom,255515.0,37445.0,67.59
433,2020-06-01,London,Motorbikes,679,30.34375,United Kingdom,255515.0,37445.0,67.59
434,2020-06-01,London,Buses,13912,30.34375,United Kingdom,255515.0,37445.0,67.59
435,2020-06-01,London,Trucks,14656,30.34375,United Kingdom,255515.0,37445.0,67.59
436,2020-06-01,London,Vans,33607,30.34375,United Kingdom,255515.0,37445.0,67.59
437,2020-06-01,London,Pedestrians & cyclists,29613,30.34375,United Kingdom,255515.0,37445.0,67.59
438,2020-06-02,London,Cars,234257,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
439,2020-06-02,London,Motorbikes,729,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
440,2020-06-02,London,Buses,14390,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
441,2020-06-02,London,Trucks,14504,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
442,2020-06-02,London,Vans,34708,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
443,2020-06-02,London,Pedestrians & cyclists,32327,67.22500000000001,United Kingdom,256594.0,37531.0,67.59
444,2020-06-03,London,Cars,243408,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
445,2020-06-03,London,Motorbikes,838,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
446,2020-06-03,London,Buses,15579,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
447,2020-06-03,London,Trucks,15363,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
448,2020-06-03,London,Vans,38316,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
449,2020-06-03,London,Pedestrians & cyclists,39736,50.337500000000006,United Kingdom,258035.0,37780.0,67.59
450,2020-06-04,London,Cars,245134,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
451,2020-06-04,London,Motorbikes,889,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
452,2020-06-04,London,Buses,16161,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
453,2020-06-04,London,Trucks,15470,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
454,2020-06-04,London,Vans,38864,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
455,2020-06-04,London,Pedestrians & cyclists,42032,24.21666666666667,United Kingdom,259519.0,38034.0,67.59
456,2020-06-05,London,Cars,248053,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
457,2020-06-05,London,Motorbikes,769,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
458,2020-06-05,London,Buses,15449,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
459,2020-06-05,London,Trucks,15438,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
460,2020-06-05,London,Vans,37650,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
461,2020-06-05,London,Pedestrians & cyclists,35543,23.871999999999993,United Kingdom,260875.0,38164.0,67.59
462,2020-06-06,London,Cars,232201,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
463,2020-06-06,London,Motorbikes,621,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
464,2020-06-06,London,Buses,15178,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
465,2020-06-06,London,Trucks,15052,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
466,2020-06-06,London,Vans,35860,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
467,2020-06-06,London,Pedestrians & cyclists,31380,15.856250000000003,United Kingdom,262118.0,38422.0,67.59
468,2020-06-07,London,Cars,239526,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
469,2020-06-07,London,Motorbikes,723,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
470,2020-06-07,London,Buses,15533,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
471,2020-06-07,London,Trucks,14881,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
472,2020-06-07,London,Vans,35277,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
473,2020-06-07,London,Pedestrians & cyclists,40403,15.916666666666666,United Kingdom,263238.0,38565.0,67.59
474,2020-06-08,London,Cars,245605,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
475,2020-06-08,London,Motorbikes,831,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
476,2020-06-08,London,Buses,16050,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
477,2020-06-08,London,Trucks,15539,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
478,2020-06-08,London,Vans,37291,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
479,2020-06-08,London,Pedestrians & cyclists,42718,27.226666666666667,United Kingdom,264039.0,38619.0,73.15
480,2020-06-13,London,Cars,256846,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
481,2020-06-13,London,Motorbikes,708,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
482,2020-06-13,London,Buses,15070,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
483,2020-06-13,London,Trucks,15311,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
484,2020-06-13,London,Vans,35237,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
485,2020-06-13,London,Pedestrians & cyclists,36715,23.073469387755097,United Kingdom,269233.0,39232.0,73.15
486,2020-06-14,London,Cars,251212,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
487,2020-06-14,London,Motorbikes,704,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
488,2020-06-14,London,Buses,14656,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
489,2020-06-14,London,Trucks,15308,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
490,2020-06-14,London,Vans,34691,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
491,2020-06-14,London,Pedestrians & cyclists,36300,17.844897959183672,United Kingdom,270285.0,39339.0,73.15
492,2020-06-15,London,Cars,254616,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
493,2020-06-15,London,Motorbikes,755,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
494,2020-06-15,London,Buses,15744,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
495,2020-06-15,London,Trucks,15432,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
496,2020-06-15,London,Vans,36301,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
497,2020-06-15,London,Pedestrians & cyclists,39255,27.291836734693874,United Kingdom,271175.0,39366.0,71.3
498,2020-06-16,London,Cars,257199,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
499,2020-06-16,London,Motorbikes,692,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
500,2020-06-16,London,Buses,15717,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
501,2020-06-16,London,Trucks,15924,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
502,2020-06-16,London,Vans,37151,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
503,2020-06-16,London,Pedestrians & cyclists,36810,24.33061224489795,United Kingdom,271997.0,39395.0,71.3
504,2020-06-17,London,Cars,251750,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
505,2020-06-17,London,Motorbikes,681,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
506,2020-06-17,London,Buses,16106,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
507,2020-06-17,London,Trucks,16024,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
508,2020-06-17,London,Vans,38012,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
509,2020-06-17,London,Pedestrians & cyclists,38078,35.24791666666666,United Kingdom,273040.0,39515.0,71.3
510,2020-06-18,London,Cars,244234,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
511,2020-06-18,London,Motorbikes,559,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
512,2020-06-18,London,Buses,15342,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
513,2020-06-18,London,Trucks,15652,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
514,2020-06-18,London,Vans,34539,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
515,2020-06-18,London,Pedestrians & cyclists,29936,23.551020408163264,United Kingdom,274142.0,39625.0,71.3
516,2020-06-19,London,Cars,262118,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
517,2020-06-19,London,Motorbikes,775,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
518,2020-06-19,London,Buses,16371,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
519,2020-06-19,London,Trucks,15980,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
520,2020-06-19,London,Vans,38647,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
521,2020-06-19,London,Pedestrians & cyclists,42994,16.275510204081634,United Kingdom,275155.0,39692.0,71.3
522,2020-06-20,London,Cars,269755,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
523,2020-06-20,London,Motorbikes,636,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
524,2020-06-20,London,Buses,15539,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
525,2020-06-20,London,Trucks,15528,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
526,2020-06-20,London,Vans,36752,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
527,2020-06-20,London,Pedestrians & cyclists,41065,14.672000000000002,United Kingdom,276182.0,39776.0,71.3
528,2020-06-21,London,Cars,264434,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
529,2020-06-21,London,Motorbikes,726,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
530,2020-06-21,London,Buses,16215,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
531,2020-06-21,London,Trucks,15939,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
532,2020-06-21,London,Vans,36781,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
533,2020-06-21,London,Pedestrians & cyclists,37761,10.778000000000002,United Kingdom,277168.0,39847.0,71.3
534,2020-06-22,London,Cars,251333,17.068749999999998,United Kingdom,277855.0,39878.0,71.3
535,2020-06-22,London,Motorbikes,623,17.068749999999998,United Kingdom,277855.0,39878.0,71.3
