,Date,City,Transport mode,Count,Nitrogen Dioxide_ugm-3_LDN,Year,Month,day,CountryName,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay
402,2020-05-27,London,Cars,234396.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
403,2020-05-27,London,Motorbikes,875.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
404,2020-05-27,London,Buses,14551.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
405,2020-05-27,London,Trucks,14203.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
406,2020-05-27,London,Vans,34487.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
407,2020-05-27,London,Pedestrians & cyclists,36408.0,30.414285714285715,2020,May,27,United Kingdom,247596.0,36192.0,69.44,69.44
408,2020-05-28,London,Cars,226615.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
409,2020-05-28,London,Motorbikes,687.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
410,2020-05-28,London,Buses,13393.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
411,2020-05-28,London,Trucks,14388.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
412,2020-05-28,London,Vans,32986.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
413,2020-05-28,London,Pedestrians & cyclists,30132.0,17.581632653061224,2020,May,28,United Kingdom,249268.0,36614.0,69.44,69.44
414,2020-05-29,London,Cars,219048.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
415,2020-05-29,London,Motorbikes,607.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
416,2020-05-29,London,Buses,13162.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
417,2020-05-29,London,Trucks,14000.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
418,2020-05-29,London,Vans,31266.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
419,2020-05-29,London,Pedestrians & cyclists,26843.0,22.414285714285715,2020,May,29,United Kingdom,251103.0,36957.0,69.44,69.44
420,2020-05-30,London,Cars,225217.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
421,2020-05-30,London,Motorbikes,630.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
422,2020-05-30,London,Buses,13228.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
423,2020-05-30,London,Trucks,14412.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
424,2020-05-30,London,Vans,31849.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
425,2020-05-30,London,Pedestrians & cyclists,29109.0,18.169387755102044,2020,May,30,United Kingdom,252863.0,37231.0,69.44,69.44
426,2020-05-31,London,Cars,223629.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
427,2020-05-31,London,Motorbikes,653.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
428,2020-05-31,London,Buses,13481.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
429,2020-05-31,London,Trucks,14477.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
430,2020-05-31,London,Vans,31907.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
431,2020-05-31,London,Pedestrians & cyclists,29034.0,13.881632653061223,2020,May,31,United Kingdom,254390.0,37385.0,69.44,69.44
432,2020-06-01,London,Cars,232877.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
433,2020-06-01,London,Motorbikes,679.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
434,2020-06-01,London,Buses,13912.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
435,2020-06-01,London,Trucks,14656.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
436,2020-06-01,London,Vans,33607.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
437,2020-06-01,London,Pedestrians & cyclists,29613.0,30.34375,2020,June,1,United Kingdom,255515.0,37445.0,67.59,67.59
438,2020-06-02,London,Cars,234257.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
439,2020-06-02,London,Motorbikes,729.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
440,2020-06-02,London,Buses,14390.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
441,2020-06-02,London,Trucks,14504.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
442,2020-06-02,London,Vans,34708.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
443,2020-06-02,London,Pedestrians & cyclists,32327.0,67.22500000000001,2020,June,2,United Kingdom,256594.0,37531.0,67.59,67.59
444,2020-06-03,London,Cars,243408.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
445,2020-06-03,London,Motorbikes,838.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
446,2020-06-03,London,Buses,15579.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
447,2020-06-03,London,Trucks,15363.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
448,2020-06-03,London,Vans,38316.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
449,2020-06-03,London,Pedestrians & cyclists,39736.0,50.337500000000006,2020,June,3,United Kingdom,258035.0,37780.0,67.59,67.59
450,2020-06-04,London,Cars,245134.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
451,2020-06-04,London,Motorbikes,889.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
452,2020-06-04,London,Buses,16161.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
453,2020-06-04,London,Trucks,15470.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
454,2020-06-04,London,Vans,38864.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
455,2020-06-04,London,Pedestrians & cyclists,42032.0,24.21666666666667,2020,June,4,United Kingdom,259519.0,38034.0,67.59,67.59
456,2020-06-05,London,Cars,248053.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
457,2020-06-05,London,Motorbikes,769.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
458,2020-06-05,London,Buses,15449.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
459,2020-06-05,London,Trucks,15438.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
460,2020-06-05,London,Vans,37650.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
461,2020-06-05,London,Pedestrians & cyclists,35543.0,23.871999999999993,2020,June,5,United Kingdom,260875.0,38164.0,67.59,67.59
462,2020-06-06,London,Cars,232201.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
463,2020-06-06,London,Motorbikes,621.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
464,2020-06-06,London,Buses,15178.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
465,2020-06-06,London,Trucks,15052.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
466,2020-06-06,London,Vans,35860.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
467,2020-06-06,London,Pedestrians & cyclists,31380.0,15.856250000000003,2020,June,6,United Kingdom,262118.0,38422.0,67.59,67.59
468,2020-06-07,London,Cars,239526.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
469,2020-06-07,London,Motorbikes,723.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
470,2020-06-07,London,Buses,15533.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
471,2020-06-07,London,Trucks,14881.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
472,2020-06-07,London,Vans,35277.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
473,2020-06-07,London,Pedestrians & cyclists,40403.0,15.916666666666666,2020,June,7,United Kingdom,263238.0,38565.0,67.59,67.59
474,2020-06-08,London,Cars,245605.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
475,2020-06-08,London,Motorbikes,831.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
476,2020-06-08,London,Buses,16050.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
477,2020-06-08,London,Trucks,15539.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
478,2020-06-08,London,Vans,37291.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
479,2020-06-08,London,Pedestrians & cyclists,42718.0,27.226666666666667,2020,June,8,United Kingdom,264039.0,38619.0,73.15,73.15
480,2020-06-13,London,Cars,256846.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
481,2020-06-13,London,Motorbikes,708.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
482,2020-06-13,London,Buses,15070.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
483,2020-06-13,London,Trucks,15311.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
484,2020-06-13,London,Vans,35237.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
485,2020-06-13,London,Pedestrians & cyclists,36715.0,23.073469387755097,2020,June,13,United Kingdom,269233.0,39232.0,73.15,73.15
486,2020-06-14,London,Cars,251212.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
487,2020-06-14,London,Motorbikes,704.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
488,2020-06-14,London,Buses,14656.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
489,2020-06-14,London,Trucks,15308.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
490,2020-06-14,London,Vans,34691.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
491,2020-06-14,London,Pedestrians & cyclists,36300.0,17.844897959183672,2020,June,14,United Kingdom,270285.0,39339.0,73.15,73.15
492,2020-06-15,London,Cars,254616.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
493,2020-06-15,London,Motorbikes,755.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
494,2020-06-15,London,Buses,15744.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
495,2020-06-15,London,Trucks,15432.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
496,2020-06-15,London,Vans,36301.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
497,2020-06-15,London,Pedestrians & cyclists,39255.0,27.291836734693874,2020,June,15,United Kingdom,271175.0,39366.0,71.3,71.3
498,2020-06-16,London,Cars,257199.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
499,2020-06-16,London,Motorbikes,692.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
500,2020-06-16,London,Buses,15717.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
501,2020-06-16,London,Trucks,15924.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
502,2020-06-16,London,Vans,37151.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
503,2020-06-16,London,Pedestrians & cyclists,36810.0,24.33061224489795,2020,June,16,United Kingdom,271997.0,39395.0,71.3,71.3
504,2020-06-17,London,Cars,251750.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
505,2020-06-17,London,Motorbikes,681.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
506,2020-06-17,London,Buses,16106.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
507,2020-06-17,London,Trucks,16024.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
508,2020-06-17,London,Vans,38012.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
509,2020-06-17,London,Pedestrians & cyclists,38078.0,35.24791666666666,2020,June,17,United Kingdom,273040.0,39515.0,71.3,71.3
510,2020-06-18,London,Cars,244234.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
511,2020-06-18,London,Motorbikes,559.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
512,2020-06-18,London,Buses,15342.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
513,2020-06-18,London,Trucks,15652.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
514,2020-06-18,London,Vans,34539.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
515,2020-06-18,London,Pedestrians & cyclists,29936.0,23.551020408163264,2020,June,18,United Kingdom,274142.0,39625.0,71.3,71.3
516,2020-06-19,London,Cars,262118.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
517,2020-06-19,London,Motorbikes,775.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
518,2020-06-19,London,Buses,16371.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
519,2020-06-19,London,Trucks,15980.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
520,2020-06-19,London,Vans,38647.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
521,2020-06-19,London,Pedestrians & cyclists,42994.0,16.275510204081634,2020,June,19,United Kingdom,275155.0,39692.0,71.3,71.3
522,2020-06-20,London,Cars,269755.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
523,2020-06-20,London,Motorbikes,636.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
524,2020-06-20,London,Buses,15539.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
525,2020-06-20,London,Trucks,15528.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
526,2020-06-20,London,Vans,36752.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
527,2020-06-20,London,Pedestrians & cyclists,41065.0,14.672000000000002,2020,June,20,United Kingdom,276182.0,39776.0,71.3,71.3
528,2020-06-21,London,Cars,264434.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
529,2020-06-21,London,Motorbikes,726.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
530,2020-06-21,London,Buses,16215.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
531,2020-06-21,London,Trucks,15939.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
532,2020-06-21,London,Vans,36781.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
533,2020-06-21,London,Pedestrians & cyclists,37761.0,10.778000000000002,2020,June,21,United Kingdom,277168.0,39847.0,71.3,71.3
534,2020-06-22,London,Cars,251333.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
535,2020-06-22,London,Motorbikes,623.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
536,2020-06-22,London,Buses,14989.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
537,2020-06-22,London,Trucks,15848.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
538,2020-06-22,London,Vans,35032.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
539,2020-06-22,London,Pedestrians & cyclists,33269.0,17.068749999999998,2020,June,22,United Kingdom,277855.0,39878.0,71.3,71.3
540,2020-06-23,London,Cars,262230.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
541,2020-06-23,London,Motorbikes,705.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
542,2020-06-23,London,Buses,15550.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
543,2020-06-23,London,Trucks,16218.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
544,2020-06-23,London,Vans,36073.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
545,2020-06-23,London,Pedestrians & cyclists,34693.0,26.17391304347825,2020,June,23,United Kingdom,278494.0,39892.0,71.3,71.3
546,2020-06-24,London,Cars,260870.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
547,2020-06-24,London,Motorbikes,664.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
548,2020-06-24,London,Buses,15272.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
549,2020-06-24,London,Trucks,15996.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
550,2020-06-24,London,Vans,35941.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
551,2020-06-24,London,Pedestrians & cyclists,32606.0,38.346666666666664,2020,June,24,United Kingdom,279390.0,39986.0,71.3,71.3
552,2020-06-25,London,Cars,257733.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
553,2020-06-25,London,Motorbikes,651.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
554,2020-06-25,London,Buses,14693.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
555,2020-06-25,London,Trucks,15625.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
556,2020-06-25,London,Vans,34487.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
557,2020-06-25,London,Pedestrians & cyclists,30496.0,38.75106382978722,2020,June,25,United Kingdom,280276.0,40073.0,71.3,71.3
558,2020-06-26,London,Cars,264090.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
559,2020-06-26,London,Motorbikes,646.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
560,2020-06-26,London,Buses,15795.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
561,2020-06-26,London,Trucks,16426.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
562,2020-06-26,London,Vans,36857.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
563,2020-06-26,London,Pedestrians & cyclists,31897.0,29.83125,2020,June,26,United Kingdom,281054.0,40172.0,71.3,71.3
564,2020-06-27,London,Cars,263967.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
565,2020-06-27,London,Motorbikes,714.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
566,2020-06-27,London,Buses,16515.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
567,2020-06-27,London,Trucks,16529.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
568,2020-06-27,London,Vans,38142.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
569,2020-06-27,London,Pedestrians & cyclists,36217.0,9.946938775510207,2020,June,27,United Kingdom,281775.0,40249.0,71.3,71.3
570,2020-06-28,London,Cars,268068.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
571,2020-06-28,London,Motorbikes,690.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
572,2020-06-28,London,Buses,15930.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
573,2020-06-28,London,Trucks,16307.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
574,2020-06-28,London,Vans,38116.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
575,2020-06-28,London,Pedestrians & cyclists,37180.0,7.817021276595745,2020,June,28,United Kingdom,282446.0,40289.0,71.3,71.3
576,2020-06-29,London,Cars,271430.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
577,2020-06-29,London,Motorbikes,815.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
578,2020-06-29,London,Buses,17474.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
579,2020-06-29,London,Trucks,17229.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
580,2020-06-29,London,Vans,40697.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
581,2020-06-29,London,Pedestrians & cyclists,43404.0,11.184782608695652,2020,June,29,United Kingdom,283095.0,40320.0,71.3,71.3
582,2020-06-30,London,Cars,257895.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
583,2020-06-30,London,Motorbikes,733.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
584,2020-06-30,London,Buses,16704.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
585,2020-06-30,London,Trucks,16389.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
586,2020-06-30,London,Vans,38420.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
587,2020-06-30,London,Pedestrians & cyclists,40195.0,16.339583333333337,2020,June,30,United Kingdom,283541.0,40341.0,71.3,71.3
588,2020-07-01,London,Cars,273535.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
589,2020-07-01,London,Motorbikes,741.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
590,2020-07-01,London,Buses,17036.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
591,2020-07-01,London,Trucks,17023.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
592,2020-07-01,London,Vans,39740.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
593,2020-07-01,London,Pedestrians & cyclists,40955.0,31.842000000000002,2020,July,1,United Kingdom,284271.0,40394.0,71.3,71.3
594,2020-07-02,London,Cars,275291.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
595,2020-07-02,London,Motorbikes,652.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
596,2020-07-02,London,Buses,17608.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
597,2020-07-02,London,Trucks,17333.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
598,2020-07-02,London,Vans,40724.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
599,2020-07-02,London,Pedestrians & cyclists,37812.0,46.12083333333333,2020,July,2,United Kingdom,284888.0,40491.0,71.3,71.3
600,2020-07-03,London,Cars,269304.0,35.66249999999999,2020,July,3,United Kingdom,285539.0,40532.0,71.3,71.3
601,2020-07-03,London,Motorbikes,625.0,35.66249999999999,2020,July,3,United Kingdom,285539.0,40532.0,71.3,71.3
602,2020-07-03,London,Buses,17023.0,35.66249999999999,2020,July,3,United Kingdom,285539.0,40532.0,71.3,71.3
